site,date,water_temperature,ph_standard_units,Average_dissolved_oxygen_dis,conductivity,Nitrate,Phosphate,watershed,waterbody
5303306,2021-04-11,8.5,8.0,10.4,,,,Lake Washington-Sammamish River,Stream 0056
5303306,2021-07-12,16.5,7.5,8.3,,,,Lake Washington-Sammamish River,Stream 0056
5303306,2022-01-09,5.0,7.5,11.6,,,,Lake Washington-Sammamish River,Stream 0056
5303306,2023-01-19,7.0,7.5,10.6,,,,Lake Washington-Sammamish River,Stream 0056
5303306,2023-09-12,7.5,7.5,10.5,,,,Lake Washington-Sammamish River,Stream 0056
5303306,2024-02-11,7.5,7.5,10.5,,,,Lake Washington-Sammamish River,Stream 0056
5303306,2024-03-03,6.0,7.5,10.9,,,,Lake Washington-Sammamish River,Stream 0056
5303306,2024-04-20,10.0,8.0,9.8,,,,Lake Washington-Sammamish River,Stream 0056
5303306,2024-05-18,11.0,8.0,10.3,,,,Lake Washington-Sammamish River,Stream 0056
5303306,2024-06-23,14.0,8.0,9.5,197.0,,,Lake Washington-Sammamish River,Stream 0056
5303306,2024-07-29,15.0,8.0,8.9,206.0,,,Lake Washington-Sammamish River,Stream 0056
5303306,2024-08-17,16.0,8.0,8.9,192.0,,,Lake Washington-Sammamish River,Stream 0056
5303306,2024-09-22,14.0,8.0,9.3,190.0,,,Lake Washington-Sammamish River,Stream 0056
5303306,2024-10-13,12.0,8.0,9.1,195.0,,,Lake Washington-Sammamish River,Stream 0056
5303306,2024-12-22,8.5,8.0,10.7,141.0,,,Lake Washington-Sammamish River,Stream 0056
5303306,2025-02-02,5.0,8.0,11.6,188.0,,,Lake Washington-Sammamish River,Stream 0056
5303306,2025-03-02,8.0,8.0,10.7,168.0,,,Lake Washington-Sammamish River,Stream 0056
5303306,2025-04-06,10.0,8.0,10.1,178.0,,,Lake Washington-Sammamish River,Stream 0056
5303306,2025-05-04,9.0,7.5,10.1,185.0,,,Lake Washington-Sammamish River,Stream 0056
5303306,2025-06-01,12.0,7.5,9.2,194.0,,,Lake Washington-Sammamish River,Stream 0056
5303306,2025-07-06,17.0,7.5,8.9,186.0,,,Lake Washington-Sammamish River,Stream 0056
5303306,2025-08-03,14.5,7.5,8.7,194.0,,,Lake Washington-Sammamish River,Stream 0056
5303306,2025-09-07,15.0,7.0,8.1,178.0,,,Lake Washington-Sammamish River,Stream 0056
5303306,2025-10-05,13.0,7.0,8.6,190.0,,,Lake Washington-Sammamish River,Stream 0056
5303306,2025-11-02,10.5,7.0,9.0,129.0,,,Lake Washington-Sammamish River,Stream 0056
5303306,2025-12-06,9.0,7.0,9.6,,,,Lake Washington-Sammamish River,Stream 0056
5303306,2026-01-04,7.5,7.0,10.1,89.0,,,Lake Washington-Sammamish River,Stream 0056
5303306,2026-02-01,8.0,7.0,10.7,65.0,,,Lake Washington-Sammamish River,Stream 0056
5303306,2026-03-01,6.5,7.0,10.1,178.0,,,Lake Washington-Sammamish River,Stream 0056
5303308,2015-09-11,14.0,8.0,9.0,,,,Lake Washington-Sammamish River,MacAleer Creek
5303308,2015-10-10,14.0,8.3,9.3,,,,Lake Washington-Sammamish River,MacAleer Creek
5303308,2015-11-16,8.0,8.0,9.9,,,,Lake Washington-Sammamish River,MacAleer Creek
5303308,2015-12-17,5.0,8.0,10.7,,,,Lake Washington-Sammamish River,MacAleer Creek
5303308,2016-01-23,6.0,7.0,10.5,,,,Lake Washington-Sammamish River,MacAleer Creek
5303308,2016-02-22,8.0,8.0,11.3,,,,Lake Washington-Sammamish River,MacAleer Creek
5303308,2016-03-22,9.5,8.0,10.0,,,,Lake Washington-Sammamish River,MacAleer Creek
5303308,2016-04-16,13.7,8.0,10.0,,,,Lake Washington-Sammamish River,MacAleer Creek
5303308,2016-05-19,11.0,8.0,9.2,,,,Lake Washington-Sammamish River,MacAleer Creek
5303308,2016-06-22,14.5,8.0,8.6,,,,Lake Washington-Sammamish River,MacAleer Creek
5303308,2016-07-16,14.0,8.0,8.6,,,,Lake Washington-Sammamish River,MacAleer Creek
5303308,2016-08-09,10.0,8.0,9.2,,,,Lake Washington-Sammamish River,MacAleer Creek
5303308,2016-09-03,13.5,7.5,8.6,,,,Lake Washington-Sammamish River,MacAleer Creek
5303308,2016-10-27,12.0,9.2,10.0,,,,Lake Washington-Sammamish River,MacAleer Creek
5303308,2016-11-29,9.5,7.5,10.1,,,,Lake Washington-Sammamish River,MacAleer Creek
5303308,2016-12-16,4.0,8.0,11.0,,,,Lake Washington-Sammamish River,MacAleer Creek
5303308,2017-01-21,5.0,7.5,11.0,,,,Lake Washington-Sammamish River,MacAleer Creek
5303308,2017-02-23,6.0,8.0,11.0,,,,Lake Washington-Sammamish River,MacAleer Creek
5303308,2017-03-10,8.0,7.5,10.0,,,,Lake Washington-Sammamish River,MacAleer Creek
5303308,2017-04-15,10.0,8.0,9.0,,,,Lake Washington-Sammamish River,MacAleer Creek
5303308,2017-05-22,14.0,7.5,9.0,,,,Lake Washington-Sammamish River,MacAleer Creek
5303308,2017-06-20,14.0,8.0,8.8,,,,Lake Washington-Sammamish River,MacAleer Creek
5303308,2017-07-15,14.0,8.0,9.4,,,,Lake Washington-Sammamish River,MacAleer Creek
5303308,2017-08-22,16.0,7.5,7.8,,,,Lake Washington-Sammamish River,MacAleer Creek
5303308,2017-09-20,12.5,8.0,9.9,,,,Lake Washington-Sammamish River,MacAleer Creek
5303308,2017-10-21,11.0,8.0,9.5,,,,Lake Washington-Sammamish River,MacAleer Creek
5303308,2017-11-16,8.5,7.5,10.1,,,,Lake Washington-Sammamish River,MacAleer Creek
5303308,2017-12-12,6.0,7.5,11.3,,,,Lake Washington-Sammamish River,MacAleer Creek
5303308,2018-01-20,6.0,7.5,10.7,,,,Lake Washington-Sammamish River,MacAleer Creek
5303308,2018-02-20,5.0,8.0,11.6,,,,Lake Washington-Sammamish River,MacAleer Creek
5303308,2018-03-19,9.0,7.5,10.0,,,,Lake Washington-Sammamish River,MacAleer Creek
5303308,2018-04-21,10.0,7.5,9.6,,,,Lake Washington-Sammamish River,MacAleer Creek
5303308,2018-05-22,13.0,7.5,8.3,,,,Lake Washington-Sammamish River,MacAleer Creek
5303308,2018-06-11,12.0,7.5,9.3,,,,Lake Washington-Sammamish River,MacAleer Creek
5303308,2018-07-21,,7.5,9.0,,,,Lake Washington-Sammamish River,MacAleer Creek
5303308,2018-08-28,5.5,7.5,9.1,,,,Lake Washington-Sammamish River,MacAleer Creek
5303308,2018-09-28,7.5,7.5,9.2,,,,Lake Washington-Sammamish River,MacAleer Creek
5303308,2018-10-20,5.0,8.0,10.1,,,,Lake Washington-Sammamish River,MacAleer Creek
5303308,2018-11-19,7.0,8.0,10.7,,,,Lake Washington-Sammamish River,MacAleer Creek
5303308,2018-12-14,7.5,8.0,10.4,,,,Lake Washington-Sammamish River,MacAleer Creek
5303308,2019-01-19,7.5,7.5,10.2,,,,Lake Washington-Sammamish River,MacAleer Creek
5303308,2019-02-21,4.0,7.5,11.8,,,,Lake Washington-Sammamish River,MacAleer Creek
5303308,2019-03-18,7.0,8.0,10.5,,,,Lake Washington-Sammamish River,MacAleer Creek
5303308,2019-04-20,10.5,8.0,10.1,,,,Lake Washington-Sammamish River,MacAleer Creek
5303308,2019-05-25,12.5,8.0,8.7,,,,Lake Washington-Sammamish River,MacAleer Creek
5303308,2019-06-21,13.0,7.5,9.4,,,,Lake Washington-Sammamish River,MacAleer Creek
5303308,2019-07-20,12.5,8.0,9.3,,,,Lake Washington-Sammamish River,MacAleer Creek
5303308,2019-08-16,14.0,8.0,8.9,,,,Lake Washington-Sammamish River,MacAleer Creek
5303308,2019-09-12,7.5,7.5,10.1,,,,Lake Washington-Sammamish River,MacAleer Creek
5303308,2019-09-24,15.0,8.0,8.7,,,,Lake Washington-Sammamish River,MacAleer Creek
5303308,2019-10-19,10.0,7.5,9.9,,,,Lake Washington-Sammamish River,MacAleer Creek
5303308,2019-11-22,7.0,8.0,10.7,,,,Lake Washington-Sammamish River,MacAleer Creek
5303308,2019-12-09,7.5,7.5,10.1,,,,Lake Washington-Sammamish River,MacAleer Creek
5303308,2020-01-30,7.0,8.0,10.2,,,,Lake Washington-Sammamish River,MacAleer Creek
5303308,2020-02-21,5.5,7.0,11.5,,,,Lake Washington-Sammamish River,MacAleer Creek
5303308,2020-03-22,9.0,7.5,9.8,,,,Lake Washington-Sammamish River,MacAleer Creek
5303308,2020-04-17,10.5,8.0,10.0,,,,Lake Washington-Sammamish River,MacAleer Creek
5303308,2020-05-19,14.0,8.0,8.9,,,,Lake Washington-Sammamish River,MacAleer Creek
5303308,2020-06-18,12.5,7.5,8.9,,,,Lake Washington-Sammamish River,MacAleer Creek
5303308,2020-07-20,14.0,7.5,8.9,,,,Lake Washington-Sammamish River,MacAleer Creek
5303308,2020-08-21,15.0,8.0,8.3,,,,Lake Washington-Sammamish River,MacAleer Creek
5303308,2020-09-22,15.0,8.0,8.8,,,,Lake Washington-Sammamish River,MacAleer Creek
5303308,2020-10-24,9.5,8.0,9.9,,,,Lake Washington-Sammamish River,MacAleer Creek
5303308,2020-11-20,9.0,7.5,10.3,,,,Lake Washington-Sammamish River,MacAleer Creek
5303308,2020-12-17,8.0,7.5,10.2,,,,Lake Washington-Sammamish River,MacAleer Creek
5303308,2021-01-16,7.0,7.5,11.2,,,,Lake Washington-Sammamish River,MacAleer Creek
5303308,2021-02-19,7.0,7.5,10.6,,,,Lake Washington-Sammamish River,MacAleer Creek
5303308,2021-03-23,8.5,7.5,10.5,,,,Lake Washington-Sammamish River,MacAleer Creek
5303308,2021-04-17,12.0,8.0,9.8,,,,Lake Washington-Sammamish River,MacAleer Creek
5303308,2021-05-22,11.0,8.0,10.1,,,,Lake Washington-Sammamish River,MacAleer Creek
5303308,2021-06-19,13.0,8.0,9.3,,,,Lake Washington-Sammamish River,MacAleer Creek
5303308,2021-07-24,15.0,8.0,8.4,,,,Lake Washington-Sammamish River,MacAleer Creek
5303308,2021-08-20,14.0,8.0,7.4,,,,Lake Washington-Sammamish River,MacAleer Creek
5303308,2021-09-22,13.5,8.0,10.4,,,,Lake Washington-Sammamish River,MacAleer Creek
5303308,2021-10-23,11.0,8.0,6.5,,,,Lake Washington-Sammamish River,MacAleer Creek
5303308,2021-11-21,8.5,7.5,8.6,,,,Lake Washington-Sammamish River,MacAleer Creek
5303308,2021-12-18,6.5,7.5,10.5,,,,Lake Washington-Sammamish River,MacAleer Creek
5303308,2022-01-22,6.0,7.5,11.1,,,,Lake Washington-Sammamish River,MacAleer Creek
5303308,2022-02-19,7.0,8.0,10.8,,,,Lake Washington-Sammamish River,MacAleer Creek
5303308,2022-03-27,10.0,8.0,10.2,,,,Lake Washington-Sammamish River,MacAleer Creek
5303308,2022-04-24,10.0,8.0,10.2,,,,Lake Washington-Sammamish River,MacAleer Creek
5303308,2022-05-22,12.5,7.5,9.6,,,,Lake Washington-Sammamish River,MacAleer Creek
5303308,2022-06-25,14.0,7.5,9.5,,,,Lake Washington-Sammamish River,MacAleer Creek
5303308,2022-08-20,15.0,8.0,8.4,,,,Lake Washington-Sammamish River,MacAleer Creek
5303308,2022-09-18,14.5,8.0,8.5,,,,Lake Washington-Sammamish River,MacAleer Creek
5303308,2022-10-15,12.0,7.5,9.2,,,,Lake Washington-Sammamish River,MacAleer Creek
5303308,2022-11-12,6.5,8.0,10.5,,,,Lake Washington-Sammamish River,MacAleer Creek
5303308,2022-11-20,5.0,7.0,11.1,,,,Lake Washington-Sammamish River,MacAleer Creek
5303308,2022-12-11,6.5,8.0,10.5,,,,Lake Washington-Sammamish River,MacAleer Creek
5303308,2023-08-04,9.0,8.0,10.2,,,,Lake Washington-Sammamish River,MacAleer Creek
5303308,2023-08-07,14.0,8.0,8.9,,,,Lake Washington-Sammamish River,MacAleer Creek
5303308,2023-08-10,14.0,8.0,8.4,,,,Lake Washington-Sammamish River,MacAleer Creek
5303308,2023-10-09,13.0,8.0,8.8,,,,Lake Washington-Sammamish River,MacAleer Creek
5303308,2023-10-12,8.3,8.0,10.1,,,,Lake Washington-Sammamish River,MacAleer Creek
5303308,2023-11-02,6.5,8.0,10.4,,,,Lake Washington-Sammamish River,MacAleer Creek
5303308,2023-11-03,6.5,8.0,10.8,,,,Lake Washington-Sammamish River,MacAleer Creek
5303308,2023-12-11,8.8,8.0,9.9,,,,Lake Washington-Sammamish River,MacAleer Creek
5303308,2024-01-13,4.0,8.0,12.2,,,,Lake Washington-Sammamish River,MacAleer Creek
5303308,2024-02-10,6.6,8.0,10.2,,,,Lake Washington-Sammamish River,MacAleer Creek
5303308,2024-03-09,7.5,8.0,10.0,,,,Lake Washington-Sammamish River,MacAleer Creek
5303308,2024-03-10,7.5,7.7,10.0,191.0,0.7,0.8,Lake Washington-Sammamish River,MacAleer Creek
5303308,2024-04-14,11.7,8.05,8.6,212.0,,,Lake Washington-Sammamish River,MacAleer Creek
5303308,2024-05-12,18.0,8.1,8.0,194.0,0.3,1.6,Lake Washington-Sammamish River,MacAleer Creek
5303308,2024-06-08,15.0,7.95,7.8,246.0,,,Lake Washington-Sammamish River,MacAleer Creek
5303308,2024-07-06,16.0,7.8,8.25,262.0,,,Lake Washington-Sammamish River,MacAleer Creek
5303308,2024-08-03,16.0,7.88,8.1,236.0,5.1,0.2,Lake Washington-Sammamish River,MacAleer Creek
5303308,2024-09-06,18.0,7.8,7.95,222.0,,,Lake Washington-Sammamish River,MacAleer Creek
5303308,2024-10-13,12.0,7.9,9.5,206.0,0.2,0.8,Lake Washington-Sammamish River,MacAleer Creek
5303308,2024-11-16,8.0,7.81,10.3,196.3,0.2,0.1,Lake Washington-Sammamish River,MacAleer Creek
5303308,2024-12-14,7.9,8.4,10.2,174.0,2.3,0.4,Lake Washington-Sammamish River,MacAleer Creek
5303308,2025-01-11,7.6,8.0,10.2,184.0,,0.4,Lake Washington-Sammamish River,MacAleer Creek
5303308,2025-02-08,5.7,7.8,12.21,536.0,0.93,0.4,Lake Washington-Sammamish River,MacAleer Creek
5303308,2025-03-08,8.9,7.7,11.35,221.1,1.4,0.45,Lake Washington-Sammamish River,MacAleer Creek
5303308,2025-04-12,10.7,7.7,10.95,218.7,1.3,0.108,Lake Washington-Sammamish River,MacAleer Creek
5303308,2025-05-10,11.0,7.8,10.35,248.8,1.0,0.09,Lake Washington-Sammamish River,MacAleer Creek
5303308,2025-06-15,12.3,7.9,10.35,260.1,1.4,1.523,Lake Washington-Sammamish River,MacAleer Creek
5303308,2025-07-19,14.1,7.9,9.7,262.7,2.3,0.457,Lake Washington-Sammamish River,MacAleer Creek
5303308,2025-08-16,15.4,7.8,9.35,260.7,1.5,0.277,Lake Washington-Sammamish River,MacAleer Creek
5303308,2025-09-19,12.5,7.9,9.9,273.0,1.8,0.65,Lake Washington-Sammamish River,MacAleer Creek
5303308,2025-10-11,12.5,7.6,9.9,259.9,2.3,0.377,Lake Washington-Sammamish River,MacAleer Creek
5303308,2025-11-09,10.3,7.7,10.6,212.3,1.2,0.173,Lake Washington-Sammamish River,MacAleer Creek
5303309,2016-01-23,6.0,7.0,11.0,,,,Lake Washington-Sammamish River,MacAleer Creek
5303309,2016-04-16,14.0,7.5,10.3,,,,Lake Washington-Sammamish River,MacAleer Creek
5303309,2016-07-16,14.0,8.0,8.8,,,,Lake Washington-Sammamish River,MacAleer Creek
5303309,2016-10-27,12.0,7.0,8.8,,,,Lake Washington-Sammamish River,MacAleer Creek
5303309,2017-04-15,9.5,8.0,8.8,,,,Lake Washington-Sammamish River,MacAleer Creek
5303309,2017-07-15,14.0,8.5,9.1,,,,Lake Washington-Sammamish River,MacAleer Creek
5303309,2017-10-21,11.0,7.5,9.0,,,,Lake Washington-Sammamish River,MacAleer Creek
5303309,2018-01-20,5.5,7.0,10.8,,,,Lake Washington-Sammamish River,MacAleer Creek
5303309,2018-07-02,,8.0,8.7,,,,Lake Washington-Sammamish River,MacAleer Creek
5303309,2018-10-20,6.0,8.0,9.4,,,,Lake Washington-Sammamish River,MacAleer Creek
5303309,2019-01-19,6.5,7.5,10.5,,,,Lake Washington-Sammamish River,MacAleer Creek
5303309,2019-04-20,11.5,7.5,10.0,,,,Lake Washington-Sammamish River,MacAleer Creek
5303309,2019-07-20,12.0,8.0,8.9,,,,Lake Washington-Sammamish River,MacAleer Creek
5303309,2019-10-19,10.5,7.5,9.7,,,,Lake Washington-Sammamish River,MacAleer Creek
5303309,2020-01-30,6.5,8.0,10.2,,,,Lake Washington-Sammamish River,MacAleer Creek
5303309,2020-04-17,11.5,7.5,10.2,,,,Lake Washington-Sammamish River,MacAleer Creek
5303309,2020-07-20,13.5,7.5,9.1,,,,Lake Washington-Sammamish River,MacAleer Creek
5303309,2020-10-24,10.5,7.5,9.8,,,,Lake Washington-Sammamish River,MacAleer Creek
5303309,2021-01-16,6.5,8.0,10.5,,,,Lake Washington-Sammamish River,MacAleer Creek
5303309,2021-04-17,11.0,8.0,7.9,,,,Lake Washington-Sammamish River,MacAleer Creek
5303309,2021-07-24,14.0,8.0,9.0,,,,Lake Washington-Sammamish River,MacAleer Creek
5303309,2021-10-23,8.0,7.5,9.5,,,,Lake Washington-Sammamish River,MacAleer Creek
5303309,2022-01-22,6.0,7.5,10.1,,,,Lake Washington-Sammamish River,MacAleer Creek
5303309,2022-04-24,11.0,7.5,10.2,,,,Lake Washington-Sammamish River,MacAleer Creek
5303309,2022-10-15,13.5,8.0,9.5,,,,Lake Washington-Sammamish River,MacAleer Creek
5303309,2023-08-04,9.0,8.0,10.2,,,,Lake Washington-Sammamish River,MacAleer Creek
5303309,2023-08-07,14.0,8.0,9.3,,,,Lake Washington-Sammamish River,MacAleer Creek
5303309,2023-10-17,15.0,8.0,8.4,,,,Lake Washington-Sammamish River,MacAleer Creek
5303309,2024-01-13,5.0,8.0,11.8,,,,Lake Washington-Sammamish River,MacAleer Creek
5303309,2024-04-14,12.0,7.95,8.7,202.0,,,Lake Washington-Sammamish River,MacAleer Creek
5303309,2024-07-06,16.0,7.76,7.8,270.0,,,Lake Washington-Sammamish River,MacAleer Creek
5303309,2024-10-13,13.0,7.8,9.3,203.0,0.3,0.7,Lake Washington-Sammamish River,MacAleer Creek
5303309,2025-01-11,6.8,7.7,11.15,164.7,,0.4,Lake Washington-Sammamish River,MacAleer Creek
5303309,2025-04-12,11.4,7.6,10.8,206.7,1.2,0.093,Lake Washington-Sammamish River,MacAleer Creek
5303309,2025-07-19,13.9,7.8,9.85,282.2,1.8,0.332,Lake Washington-Sammamish River,MacAleer Creek
5303309,2025-09-19,13.2,7.8,9.8,296.5,1.8,0.25,Lake Washington-Sammamish River,MacAleer Creek
5303310,2015-10-20,14.0,7.5,8.6,,,,Lake Washington-Sammamish River,Thornton Creek
5303310,2015-11-24,6.5,7.0,10.1,,,,Lake Washington-Sammamish River,Thornton Creek
5303310,2015-12-22,5.5,8.0,10.3,,,,Lake Washington-Sammamish River,Thornton Creek
5303310,2016-01-19,4.5,7.0,10.6,,,,Lake Washington-Sammamish River,Thornton Creek
5303310,2016-02-05,13.0,7.5,9.8,,,,Lake Washington-Sammamish River,Thornton Creek
5303310,2016-04-01,9.5,8.0,9.8,,,,Lake Washington-Sammamish River,Thornton Creek
5303310,2016-05-24,13.5,8.0,9.2,,,,Lake Washington-Sammamish River,Thornton Creek
5303310,2016-06-21,14.0,7.5,8.0,,,,Lake Washington-Sammamish River,Thornton Creek
5303310,2016-07-19,14.5,8.0,8.4,,,,Lake Washington-Sammamish River,Thornton Creek
5303310,2016-09-03,15.0,7.5,7.5,,,,Lake Washington-Sammamish River,Thornton Creek
5303310,2016-11-27,9.0,7.0,10.0,,,,Lake Washington-Sammamish River,Thornton Creek
5303310,2016-12-20,4.5,7.0,10.2,,,,Lake Washington-Sammamish River,Thornton Creek
5303310,2017-01-19,4.5,7.0,10.6,,,,Lake Washington-Sammamish River,Thornton Creek
5303310,2017-02-21,5.5,7.5,10.0,,,,Lake Washington-Sammamish River,Thornton Creek
5303310,2017-03-21,7.0,7.5,10.3,,,,Lake Washington-Sammamish River,Thornton Creek
5303310,2017-04-20,9.0,7.0,9.7,,,,Lake Washington-Sammamish River,Thornton Creek
5303310,2017-06-27,13.75,8.0,9.0,,,,Lake Washington-Sammamish River,Thornton Creek
5303310,2017-07-25,14.0,8.0,8.3,,,,Lake Washington-Sammamish River,Thornton Creek
5303310,2017-08-29,15.0,8.0,8.7,,,,Lake Washington-Sammamish River,Thornton Creek
5303310,2017-09-19,12.0,8.0,8.2,,,,Lake Washington-Sammamish River,Thornton Creek
5303310,2017-10-31,7.0,8.0,9.8,,,,Lake Washington-Sammamish River,Thornton Creek
5303310,2017-11-21,7.0,7.0,10.0,,,,Lake Washington-Sammamish River,Thornton Creek
5303310,2017-12-19,5.5,7.0,10.7,,,,Lake Washington-Sammamish River,Thornton Creek
5303310,2018-02-20,5.0,7.5,11.6,,,,Lake Washington-Sammamish River,Thornton Creek
5303310,2018-03-29,9.0,7.5,10.7,,,,Lake Washington-Sammamish River,Thornton Creek
5303310,2018-04-30,11.0,7.5,7.9,,,,Lake Washington-Sammamish River,Thornton Creek
5303310,2018-06-25,15.0,7.5,9.4,,,,Lake Washington-Sammamish River,Thornton Creek
5303310,2018-07-23,16.0,8.0,8.6,,,,Lake Washington-Sammamish River,Thornton Creek
5303310,2018-08-27,14.5,7.5,8.4,,,,Lake Washington-Sammamish River,Thornton Creek
5303310,2018-09-24,12.0,7.5,9.3,,,,Lake Washington-Sammamish River,Thornton Creek
5303310,2018-10-29,11.0,7.0,9.5,,,,Lake Washington-Sammamish River,Thornton Creek
5303310,2018-11-19,6.0,8.0,11.3,,,,Lake Washington-Sammamish River,Thornton Creek
5303310,2018-12-24,7.5,7.0,10.5,,,,Lake Washington-Sammamish River,Thornton Creek
5303310,2019-01-28,7.0,7.0,11.0,,,,Lake Washington-Sammamish River,Thornton Creek
5303310,2019-02-18,4.5,,11.3,,,,Lake Washington-Sammamish River,Thornton Creek
5303310,2019-03-18,7.5,7.5,11.3,,,,Lake Washington-Sammamish River,Thornton Creek
5303310,2019-04-15,7.0,7.5,10.3,,,,Lake Washington-Sammamish River,Thornton Creek
5303310,2019-05-22,12.5,7.5,8.6,,,,Lake Washington-Sammamish River,Thornton Creek
5303310,2019-06-17,14.0,,8.7,,,,Lake Washington-Sammamish River,Thornton Creek
5303310,2019-07-23,15.5,,8.5,,,,Lake Washington-Sammamish River,Thornton Creek
5303310,2019-08-20,15.5,8.0,8.3,,,,Lake Washington-Sammamish River,Thornton Creek
5303310,2019-09-23,14.5,7.5,8.3,,,,Lake Washington-Sammamish River,Thornton Creek
5303310,2019-10-23,11.0,7.5,9.0,,,,Lake Washington-Sammamish River,Thornton Creek
5303310,2019-11-25,7.5,7.5,9.9,,,,Lake Washington-Sammamish River,Thornton Creek
5303310,2020-01-22,6.0,7.0,10.6,,,,Lake Washington-Sammamish River,Thornton Creek
53033100,2024-11-20,8.0,7.5,7.8,164.0,,,Longfellow Creek Watershed,Longfellow Creek Beaver Pond
53033100,2024-11-26,9.0,7.0,9.2,99.0,,,Longfellow Creek Watershed,Longfellow Creek Beaver Pond
53033100,2025-01-29,8.5,8.0,9.55,273.0,,,Longfellow Creek Watershed,Longfellow Creek Beaver Pond
53033100,2025-03-03,10.2,7.5,9.2,316.0,,,Longfellow Creek Watershed,Longfellow Creek Beaver Pond
53033100,2025-04-15,10.0,8.0,7.05,343.0,,,Longfellow Creek Watershed,Longfellow Creek Beaver Pond
53033100,2025-04-16,10.0,8.0,7.05,343.0,,,Longfellow Creek Watershed,Longfellow Creek Beaver Pond
53033100,2025-05-04,12.0,8.0,8.15,325.0,,,Longfellow Creek Watershed,Longfellow Creek Beaver Pond
53033100,2025-06-07,15.0,7.5,4.6,326.0,,,Longfellow Creek Watershed,Longfellow Creek Beaver Pond
53033100,2025-07-14,17.0,8.0,3.7,320.0,,,Longfellow Creek Watershed,Longfellow Creek Beaver Pond
53033100,2025-08-13,20.0,8.0,5.5,307.0,,,Longfellow Creek Watershed,Longfellow Creek Beaver Pond
53033100,2025-09-09,13.0,7.5,6.2,313.0,,,Longfellow Creek Watershed,Longfellow Creek Beaver Pond
53033100,2025-10-16,10.0,,6.8,,,,Longfellow Creek Watershed,Longfellow Creek Beaver Pond
53033100,2025-12-20,8.0,7.0,6.7,,,,Longfellow Creek Watershed,Longfellow Creek Beaver Pond
53033100,2026-03-22,15.0,7.0,9.5,,,,Longfellow Creek Watershed,Longfellow Creek Beaver Pond
53033101,2024-11-02,10.0,7.75,9.3,167.0,,,Longfellow Creek Watershed,Longfellow Creek Dragonfly
53033101,2024-11-19,7.0,8.0,9.7,17.7,,,Longfellow Creek Watershed,Longfellow Creek Dragonfly
53033101,2024-12-06,5.0,7.5,10.75,288.0,,,Longfellow Creek Watershed,Longfellow Creek Dragonfly
53033101,2025-01-09,6.5,8.0,10.0,281.0,,,Longfellow Creek Watershed,Longfellow Creek Dragonfly
53033101,2025-02-11,0.5,8.5,11.9,,,,Longfellow Creek Watershed,Longfellow Creek Dragonfly
53033101,2025-03-06,7.5,8.0,10.3,253.0,,,Longfellow Creek Watershed,Longfellow Creek Dragonfly
53033101,2025-04-09,10.0,8.0,9.5,177.0,,,Longfellow Creek Watershed,Longfellow Creek Dragonfly
53033101,2025-05-09,12.5,8.5,8.75,334.0,,,Longfellow Creek Watershed,Longfellow Creek Dragonfly
53033101,2025-06-20,14.5,8.0,7.7,354.0,,,Longfellow Creek Watershed,Longfellow Creek Dragonfly
53033101,2025-07-25,17.0,8.0,7.0,354.0,,,Longfellow Creek Watershed,Longfellow Creek Dragonfly
53033101,2025-08-29,18.5,7.5,6.2,330.0,,,Longfellow Creek Watershed,Longfellow Creek Dragonfly
53033101,2025-09-20,15.5,8.0,7.5,328.0,,,Longfellow Creek Watershed,Longfellow Creek Dragonfly
53033101,2025-10-10,12.5,7.5,7.5,328.0,,,Longfellow Creek Watershed,Longfellow Creek Dragonfly
53033101,2025-11-14,11.0,7.0,8.9,74.0,,,Longfellow Creek Watershed,Longfellow Creek Dragonfly
53033101,2025-12-19,7.5,7.5,9.5,213.0,,,Longfellow Creek Watershed,Longfellow Creek Dragonfly
53033101,2026-01-09,8.0,7.5,10.1,253.0,,,Longfellow Creek Watershed,Longfellow Creek Dragonfly
53033101,2026-02-06,4.0,7.5,9.9,310.0,,,Longfellow Creek Watershed,Longfellow Creek Dragonfly
53033101,2026-03-14,9.0,7.5,10.2,205.0,,,Longfellow Creek Watershed,Longfellow Creek Dragonfly
53033102,2024-11-26,6.0,7.0,3.1,198.0,,,Longfellow Creek Watershed,Delridge Wetland Park Inlet
53033102,2024-12-18,11.0,7.0,10.8,145.0,,,Longfellow Creek Watershed,Delridge Wetland Park Inlet
53033102,2025-01-31,7.0,8.0,9.6,,,,Longfellow Creek Watershed,Delridge Wetland Park Inlet
53033102,2025-02-28,5.0,7.0,9.9,207.0,,,Longfellow Creek Watershed,Delridge Wetland Park Inlet
53033102,2025-04-04,9.0,7.0,8.7,185.0,,,Longfellow Creek Watershed,Delridge Wetland Park Inlet
53033102,2025-04-29,15.0,8.0,7.0,186.0,,,Longfellow Creek Watershed,Delridge Wetland Park Inlet
53033102,2026-02-18,8.5,7.5,10.5,157.0,,,Longfellow Creek Watershed,Delridge Wetland Park Inlet
53033102,2026-03-26,5.5,6.5,7.9,142.0,,,Longfellow Creek Watershed,Delridge Wetland Park Inlet
